message,label,id
I attended but nothing is there.,ham,3218
Ard 530 like dat lor. We juz meet in mrt station then ü dun haf to come out.,ham,3219
No dear i was sleeping :-P,ham,3220
Er mw im filled tuth is aight,ham,3221
Will be office around 4 pm. Now i am going hospital.,ham,3222
Anything lor if they all go then i go lor...,ham,3223
U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?,ham,3224
Plz note: if anyone calling from a mobile Co. &amp; asks u to type,ham,3225
Double eviction this week - Spiral and Michael and good riddance to them!,ham,3227
"Ok thats cool. Its , just off either raglan rd or edward rd. Behind the cricket ground. Gimme ring when ur closeby see you tuesday.",ham,3229
Buy one egg for me da..please:),ham,3230
Have you started in skye,ham,3231
Have you bookedthe hut? And also your time off? How are you by the way?,ham,3232
And several to you sir.,ham,3233
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,ham,3234
Now only i reached home. . . I am very tired now. . I will come tomorro,ham,3235
Life style garments account no please.,ham,3238
Lol wtf random. Btw is that your lunch break,ham,3239
"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",ham,3240
Okie...,ham,3243
Well welp is sort of a semiobscure internet thing,ham,3245
Loosu go to hospital. De dont let it careless.,ham,3248
How much for an eighth?,ham,3249
Juz now havent woke up so a bit blur blur... Can? Dad went out liao... I cant cum now oso...,ham,3250
"How about clothes, jewelry, and trips?",ham,3251
I am late. I will be there at,ham,3253
Are you plans with your family set in stone ?,ham,3254
"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat...",ham,3256
&lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla,ham,3257
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,ham,3258
SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630,ham,3259
Hey so whats the plan this sat?,ham,3260
Beauty sleep can help ur pimples too.,ham,3261
Great. Hope you are using your connections from mode men also cos you can never know why old friends can lead you to today,ham,3262
Where to get those?,ham,3264
"Kind of. Just missed train cos of asthma attack, nxt one in half hr so driving in. not sure where to park.",ham,3265
Haiyoh... Maybe your hamster was jealous of million,ham,3267
U can call now...,ham,3271
I pocked you up there before,ham,3273
I wud never mind if u dont miss me or if u dont need me.. But u wil really hurt me wen u need me &amp; u dont tell me......... Take care:-),ham,3274
Hey mr whats the name of that bill brison book the one about language and words,ham,3275
"Okay, good, no problem, and thanx!",ham,3276
G.W.R,ham,3277
You best watch what you say cause I get drunk as a motherfucker,ham,3278
Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL,ham,3284
"Erm... Woodland avenue somewhere. Do you get the parish magazine, his telephone number will be in there.",ham,3285
"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?",ham,3288
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,ham,3290
I guess it is useless calling u 4 something important.,ham,3291
Ha ha - had popped down to the loo when you hello-ed me. Hello!,ham,3292
He dint tell anything. He is angry on me that why you told to abi.,ham,3293
Captain is in our room:),ham,3296
HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN,ham,3297
S...i will take mokka players only:),ham,3298
Hey mr  and I are going to the sea view and having a couple of gays I mean games! Give me a bell when ya finish,ham,3300
Sorry . I will be able to get to you. See you in the morning.,ham,3301
Aight well keep me informed,ham,3302
I am not having her number sir,ham,3303
Am only searching for good dual sim mobile pa.,ham,3304
Dude got a haircut. Now its breezy up there,ham,3306
1Apple/Day=No Doctor. 1Tulsi Leaf/Day=No Cancer. 1Lemon/Day=No Fat. 1Cup Milk/day=No Bone Problms 3 Litres Watr/Day=No Diseases Snd ths 2 Whom U Care..:-),ham,3308
i thought we were doing a king of the hill thing there.,ham,3309
ALSO TELL HIM I SAID HAPPY BIRTHDAY,ham,3310
Y bishan lei... I tot ü say lavender?,ham,3311
"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",ham,3313
on a Tuesday night r u 4 real,ham,3314
Just got outta class gonna go gym.,ham,3316
I want to sent  &lt;,ham,3317
Ü all write or wat..,ham,3318
Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?,ham,3319
Hi:)did you asked to waheeda fathima about leave?,ham,3320
Enjoy urself tmr...,ham,3321
You still around? I could use a half-8th,ham,3322
You give us back my id proof and  &lt;,ham,3324
Ü bot notes oredi... Cos i juz rem i got...,ham,3325
Yes. Rent is very expensive so its the way we save.,ham,3326
"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",ham,3327
Hows the pain dear?y r u smiling?,ham,3328
"Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits",ham,3329
"HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ",ham,3331
Ü only send me the contents page...,ham,3333
So what about you. What do you remember,ham,3334
Mm yes dear look how i am hugging you both. :-P,ham,3336
I like dis sweater fr mango but no more my size already so irritating.,ham,3337
Anytime lor...,ham,3338
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,ham,3340
Me fine..absolutly fine,ham,3342
How much is torch in 9ja.,ham,3344
"Doing nothing, then u not having dinner w us?",ham,3345
How are you. Just checking up on you,ham,3346
Done it but internet connection v slow and can‘t send it. Will try again later or first thing tomo.,ham,3347
Mathews or tait or edwards or anderson,ham,3348
yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke,ham,3349
No need lar i go engin? Cos my sis at arts today...,ham,3350
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",ham,3352
"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!",ham,3353
The greatest test of courage on earth is to bear defeat without losing heart....gn tc,ham,3354
what are your new years plans?,ham,3355
Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!,ham,3357
Dear :-/ why you mood off. I cant drive so i brother to drive,ham,3359
When did dad get back.,ham,3360
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",ham,3361
Yes just finished watching days of our lives. I love it.,ham,3362
Juz go google n search 4 qet...,ham,3363
Many times we lose our best ones bcoz we are,ham,3364
"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8",ham,3365
Just getting back home,ham,3366
Dun need to use dial up juz open da browser n surf...,ham,3367
"Awesome, plan to get here any time after like  &lt;",ham,3369
Take care and sleep well.you need to learn to change in life.you only need to get CONVINCED on that.i will wait but no more conversations between us.GET CONVINCED by that time.Your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.,ham,3370
You also didnt get na hi hi hi hi hi,ham,3372
Ya but it cant display internal subs so i gotta extract them,ham,3373
If i said anything wrong sorry de:-),ham,3374
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,ham,3375
V skint too but fancied few bevies.waz gona go meet &othrs in spoon but jst bin watchng planet earth&sofa is v comfey; If i dont make it hav gd night,ham,3376
Ok i msg u b4 i leave my house.,ham,3378
MMM ... Fuck .... Merry Christmas to me,ham,3379
Update your face book status frequently :),ham,3380
Just now saw your message.it k da:),ham,3381
Was it something u ate?,ham,3382
So what did the bank say about the money?,ham,3383
2mro i am not coming to gym machan. Goodnight.,ham,3386
Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;,ham,3387
Can u look 4 me in da lib i got stuff havent finish yet.,ham,3388
Sounds great! Im going to sleep now. Have a good night!,ham,3389
"House-Maid is the murderer, coz the man was murdered on  &lt;",ham,3390
How come u got nothing to do?,ham,3391
i want to grasp your pretty booty :),ham,3392
You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm,ham,3394
COME BACK TO TAMPA FFFFUUUUUUU,ham,3395
"2 celebrate my b’day, y else?",ham,3396
Merry christmas to u too annie!,ham,3397
Please tell me you have some of that special stock you were talking about,ham,3398
I sent them. Do you like?,ham,3399
"Awesome, be there in a minute",ham,3401
Or I guess  &lt;,ham,3402
Aight should I just plan to come up later tonight?,ham,3403
Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...,ham,3404
This is wishing you a great day. Moji told me about your offer and as always i was speechless. You offer so easily to go to great lengths on my behalf and its stunning. My exam is next friday. After that i will keep in touch more. Sorry.,ham,3406
"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",ham,3407
Ranjith cal drpd Deeraj and deepak 5min hold,ham,3408
'CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X',ham,3409
Hey u still at the gym?,ham,3410
Much better now thanks lol,ham,3411
"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting.",ham,3412
Wa... U so efficient... Gee... Thanx...,ham,3413
S but not able to sleep.,ham,3415
We will meet soon princess! Ttyl!,ham,3417
Oh :-)only 4 outside players allowed to play know,ham,3418
I anything lor.,ham,3419
Erutupalam thandiyachu,ham,3420
No..its ful of song lyrics..,ham,3421
True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.,ham,3422
Shopping? Eh ger i toking abt syd leh...Haha,ham,3423
What not under standing.,ham,3424
have * good weekend.,ham,3425
Miss call miss call khelate kintu opponenter miss call dhorte lage. Thats d rule. One with great phone receiving quality wins.,ham,3426
Call me when you get the chance plz &lt;3,ham,3427
The new deus ex game comin early next yr,ham,3428
Probably a couple hours tops,ham,3429
Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,ham,3430
"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade",ham,3431
Ok,ham,3432
Nvm take ur time.,ham,3435
Wot is u up 2 then bitch?,ham,3436
Stupid.its not possible,ham,3437
When are you guys leaving?,ham,3439
He neva grumble but i sad lor... Hee... Buy tmr lor aft lunch. But we still meetin 4 lunch tmr a not. Neva hear fr them lei. Ü got a lot of work ar?,ham,3440
