message,domain,id
pause my account,banking,070bfafb-3c68-47b5-9df7-69cbf5db7c2f
can you put a stop on my account,banking,3e786f0a-8d27-4e8d-a695-86c22949e70b
what's a good recipe for chicken divan,kitchen_and_dining,39d7bb68-aa9a-4326-b21e-20045c86322c
are you a real human being,small_talk,95b03497-da8e-487e-92f5-bbe8c27df852
pocki sticks has how many calories,kitchen_and_dining,2c4c6862-9806-4cc5-9317-e238d1422309
when will my citi card expire,credit_cards,6d993960-0ef3-4df8-9cfa-a8fc9b023c24
how many points did my visa earn,credit_cards,c8c5dcff-9e41-4c91-adda-dff007c437bb
place a call to bill now,utility,bb4b5614-27a8-469b-b8c9-b13ba34a5c90
who is knocking,home,b783a18b-5303-47a6-ba1f-ae12ad31fa8b
transfer between two accounts,banking,d40e8b16-f0df-4daf-8b4e-1ce63045933a
what time is it in dallas,utility,ac803f5b-89bb-4fac-94cc-03cd753411e1
does my errand list have goodwill on it,home,523863bb-6ca3-4deb-9dab-e27e873226d6
my car needs to be brought for maintenance,auto_and_commute,b8d86945-f785-4dfb-a7c8-138ff346ef31
i need you to help me with some math if you can,utility,192aa7f7-cb2d-4d7f-8930-fa69245293b8
robbie needs to know aboutthis so would you text robbie to let them know,utility,72e849c5-035f-44b1-b18d-9ca641cf8be6
cash in rewards for my visa card,credit_cards,e79e649f-66f0-4557-a6c4-1dca5cf23935
cut carrots can stay in the fridge for how long before going bad,kitchen_and_dining,6dc7895e-4e27-4c0d-9a46-a3b7954daad3
how long until my mastercard expires,credit_cards,af9c6853-ffd4-4e5e-9460-96bfef35bd3b
i want to order some more checks for my savings account,banking,ec58351e-0e74-4900-935c-04443a6dbafd
catch you around,small_talk,72f717d3-e46a-4de7-848c-77dd25e70974
i don't need mowing the lawn on my to do list anymore,home,4f20ff06-6dcf-4fde-ba56-d70d6e2ca936
how much fuel do i have left,auto_and_commute,567e7998-5ab2-408e-984e-4f4b4c87ddf1
"my card needs replaced, i accidentally scraped it",credit_cards,56114414-6b92-4535-9638-0b1d1fff8b66
what did trump do todayu,oos,01176b02-7868-4ebd-be9c-573ca38b1191
what is my income this year,work,6e748b06-54ca-4d95-925d-191ffdaeaf48
add a vet appointment for 5 pm on saturday,home,d7f06ffc-7f24-4ce6-aafd-008ee84a145c
where should i go to get my dead car battery checked out,auto_and_commute,461d5854-43a7-452f-8ee6-53a954e88e1c
please change your accent,meta,5bdabd7e-1b20-4527-9f59-8e77a01eb822
send fifty dollars from me to carrie,banking,53c635d4-b26a-41fe-9c75-0bf92226caef
what's the equivalent of 1 cup to pounds,utility,43d9d260-0eca-4187-9b95-180730f6a026
is raw carrot healthy to eat,kitchen_and_dining,769e2cf9-9c36-4d2f-8fa8-15bbad03c76f
"who are you employed by, please",small_talk,43cb9d65-a878-493c-a564-549e46f64a39
are your real or artificial,small_talk,647f0b0e-4d2d-4167-b565-385278b82a0c
where did i place my phone,utility,8d4bdc96-9fe1-43c3-a5fe-4bcf146e60f1
who should i apply for a credit card for,credit_cards,47efe8f5-746d-4ae3-af2f-fcc2ec924e4d
what's the amount of time since having my car given a once over by a mechanic,auto_and_commute,ae70c4c4-74e7-4afb-8496-2a1c4ad4085e
can you purchase underpants for me,home,9f806339-02aa-483b-98c5-6fa103d8bc7a
what is the correct spelling of the word: dessert,utility,8afc301a-5dcd-484d-8ece-7c23e9916922
what is the title of this track,home,2bc85f21-2efa-4996-9075-a02ee41dcb30
google find out what health plan i am under,work,72df25c6-5622-44be-8d41-99a7cdd9f36a
what transactions have i accrued buying dog food,banking,bce1ffb1-cd3f-4ddc-b64e-a43b42acb3f3
how can i charge my car battery when it's dead,auto_and_commute,0dab3f94-a76b-4498-9482-4b4814999442
send 100 dollars between bank of the west and bank of america acccounts,banking,41c27a98-167f-4710-b581-9e5c0e4f0779
will you check to see if i am still reserved for 6:30 pm at gusto handcrafted pasta & pizza,kitchen_and_dining,870c6e05-173d-4d5c-a6d1-337241edb4f5
"i would like to hear the reminders that i listed on my things to remember list, please",home,5676a4a4-995e-44bf-9fe3-3d05bf099e1f
that is a yes,meta,c3dd832a-7e0a-41f5-9733-15236c4bfe91
where would i search for my location,auto_and_commute,6577738b-c719-4645-8d09-0bfb58dfc2a9
i am requesting pto for march 2 and 3,work,aed2d4e1-8d39-4653-864f-e56a2c3fa033
could you reset your factory settings please,meta,bbadf147-7118-492f-a1c5-2933b23e8277
what do you think about me calling you cora,meta,134a990d-4938-46b7-9ea8-4410d4cbe914
where is the best winery in the south of france,travel,580751ec-ab5c-4880-a477-96101207a06e
what did you just mention,meta,8c658c9a-71f0-4276-aaa5-709d21858df6
will my order be here by saturday,home,4374b0a4-047f-41cf-8767-dbca4c78a086
what kind of greek food is good for dinner,kitchen_and_dining,40d58b01-621e-406d-b57b-899f98f4ac6a
does moscow require travel visas to visit,travel,2da19b7e-72fb-4542-8321-c50f22bf7d14
i would say that the statement is definitely false,meta,20e50583-beb6-4985-885d-caae56c5296a
"i would like to change the pin on my savings account, please",banking,c5829209-5eec-4c63-9590-3aaa4667b46b
what's my interest rate,banking,0aae406c-85e9-4232-963d-2e7855d72094
"i'm heading to israel soon, do i need a visa",travel,0c1ce568-461c-4e30-82cf-0f9d18d7a26a
is a car rental available out of lax from tuesday to thursday,travel,25531dd5-e146-4944-b77b-2faf5936854c
search the web for monthly parking near my house,oos,233f1553-6642-4784-b200-6b8a0074b263
"i'm in the mood for italian, are there any good places around",kitchen_and_dining,d5ff876a-a9fc-4836-9d86-13842b27b730
roger that,meta,33b0887c-35a2-4152-8a3d-537911779fb9
my luggage is lost i was on delta flight ab123 from detroit,travel,4a13e7c9-4e52-444f-848b-63afe7eae647
can you confirm my reservation for applebees at 2:00,kitchen_and_dining,db840f1a-260a-423a-a6a0-a2d4c074c9b0
tell me how the traffic is on rt 7 to the airport today,auto_and_commute,03f73925-283b-487d-a077-431b8f692797
where can i find the best divorce lawyer,oos,f8839331-8d90-446e-8464-caddbccc7345
please roll the 10 sided dice,utility,9efb6a36-1505-4830-82b8-79f99e6646ed
what channel is cw on,oos,dd7185b3-9cc8-472d-bc19-da516994ab82
are there any open reservations at outback tonight,kitchen_and_dining,8bf86ca9-26fd-4fab-a562-1c87fd95af12
apple cider has been in my fridge for four months so can i still drink it,kitchen_and_dining,5ce00d53-71d8-4b3a-8cca-960367ea939c
when will world war 3 begin,oos,22336376-bae6-4194-860f-5d72818c9bff
how many planets have we discovered,oos,11225b22-f730-492e-998c-b2189ea2df41
how many culver's take reservations,kitchen_and_dining,9bc61717-3866-46ad-be4d-4e31b35dae91
what do you like to do in your free time,small_talk,3affd396-c84a-449d-9c22-e5444b406495
was my day off request approved,work,f6123b88-ec3b-43a3-b3ee-21b52f94a7cc
where were you born as a kid,small_talk,c9518590-bcde-4c2a-9a00-6d30264f3cec
what are my tax costs,work,311df6c4-e068-4696-8052-89f8d28a5199
put clean refrigerator on my spring cleaning to do list,home,3237b25c-5918-4470-b372-ca194c33c9ee
what's the current reward amount on my mastercard,credit_cards,e58c1300-9709-40f4-9d5f-508f3d07c496
"if i'm trying to get to heinz field, how long would it take by bus",auto_and_commute,7479a83c-daab-439f-80cb-6cb2e71b815d
i don't know where my phone is,utility,7500d843-bdcf-4c87-a731-585887a563f6
how do i get a new credit card,credit_cards,f03199a8-3a6b-4c95-a362-a57471af7a96
where can i find out why my card was recently declined at amazoncom,credit_cards,a5f83eed-d1eb-4c30-a4be-0bbadcd7fe35
i need to to know how to report a lost card,credit_cards,6f6840cf-f62d-4138-948d-e8dc26e5d866
start calling me jake from now on,meta,3afe4fb1-0282-44ae-b816-ce2af12c2e08
what's the danger level of flying to russia right now,travel,122e39e3-c2f1-47d2-bb4b-58c4c9adb900
book me a hotel in new york near the empire state building from marc 2nd to 4th,travel,279ecf35-a395-4fd8-804f-d32af3d313f5
tell me some things i can do to secure my credit rating,credit_cards,71938753-a486-46b1-9636-ba2690f393f7
do you know if olive garden does reservations,kitchen_and_dining,c8c19e6a-19cc-45c3-acab-6de28d4b610f
my account needs to be frozen,banking,6b5b61fc-b47d-424c-becd-7637c6a3dbc5
if im traveling to the hospital around noon what is the traffic typically like,auto_and_commute,40772298-a12e-49e1-82e7-48fbfc5ed1f7
please find the current balance on my con edison bill,banking,9373e5f1-1078-4aac-8483-d59950ee06e5
what's the nutritional info for a loaf of bread,kitchen_and_dining,6311bec2-058f-4684-920c-a9440fdb6f67
"i am not a bot, are you",small_talk,536ca38d-1a6d-4240-8a2c-101e99386aab
i have to send a text,utility,80d52616-5a97-4863-b246-9ddfcd9abbbb
please go back to to factory settings now,meta,cbb028bf-c6fc-4b02-bde3-ea42323c5635
what are the steps for transfering my 401k,work,31f75cf3-fb26-4baa-b9b7-a3a2faad8078
when should i get my oil changed,auto_and_commute,3cc74616-93ea-43c1-bff1-899394b3ec8c
i need an uber for 2 for orlando,auto_and_commute,6e5c31d3-a892-4935-a4d5-06978dc2ff13
speak as a british male,meta,1a789cce-f9eb-4324-bbb9-bd82c1ff74de
what university in the united states offers the best biomedical engineering program,oos,93557811-24db-45b2-af51-8c6ea7f27b7c
create alarm,utility,92b7acdd-cb4b-45b7-9a13-457580e563e7
schedule me an uber to the mall,auto_and_commute,fa43aaa3-fb79-479c-8237-9f1a6fb56275
tell me what date it is please,utility,01de50ef-78b7-4dee-92bb-fa6085128f43
use the female voice,meta,2186f9cb-908c-488f-8eaa-362ebd141ab4
please return to default settings,meta,12325d25-680e-406a-8c00-a7854d6c749f
how many points do i have to cash,credit_cards,2d5c031c-475c-4764-9622-38ba2681d07d
i need you to set timer for me,utility,30e68ed6-7f47-42c6-80eb-7beba398e9bd
change pin to 1234 on account banner,banking,92ad3f1f-f3c6-40bf-b8e3-3a000d47bdc7
tell me how old youare,small_talk,59dff6fb-4344-435f-9f72-46d7abc5baf2
command cancel,meta,799dcd01-458f-4fbc-9415-8a4cc96d8575
who are some notable alumni of ucsd,oos,b7f98c11-5d81-4b6f-8ea1-42ed61c4003a
track down my phone for me,utility,2adcace8-9b74-4e0c-9ef4-fec7ebeee77d
i wanna know my credit score,credit_cards,7f4b944a-18ed-4297-a620-e249865f966b
what am i allowed to carry on for american airlines,travel,5713e109-76d0-4604-add9-7e30b7f31ab9
accepted,meta,2de6928c-2899-4691-a8cd-0b2387dd2793
what date is the next day i get paid,work,28638e3e-f692-49f5-9954-8c073cad8364
please find out how many of my vacation days i have spent,work,70b475f6-3ab7-486c-9281-5721fc59ae73
i need to find out the rewards points i have left on my american express card,credit_cards,dcea76d3-5ef2-4182-bab2-5e8f0ecb5ec3
give a 6 sided dice a roll for me,utility,0aec86a5-731d-47d0-a434-99ef57866575
when is my meeting with dan scheduled for,work,a6f75220-6815-41c9-8980-dbddfeb287ea
what interest rate does my checking account come with,banking,bedf5bba-d6dc-40c3-870d-a69fbe882773
how can i get my rewards for my master card,credit_cards,3c45d166-915e-4a94-83db-0de4cbb6e091
please buy me something,home,cb57fecf-c85d-4e0f-a8c1-68d7d7dd3567
can you teach me to change my oil,auto_and_commute,6400c773-5d09-4a17-bc76-be52d9240253
are you real or fake,small_talk,41cf164c-c3c0-470d-9cd9-396ba78a9dd4
disconnect from my phone for me,meta,f97f7ad4-f440-404b-9fbd-1cc3b05b80bc
hello siri,small_talk,62ab13c8-5abc-4a7a-b95e-cc4034c338bf
can i change the voice to male,meta,1674f82f-433c-47d8-a85a-3eaf974dc50b
i need to rollover my 401k,work,ea999c61-d4e6-4996-bca2-5ccd38ff585a
can we skip this song,home,63230dcd-d399-4d5f-aea8-9dc9a36a3309
look me up on the map,auto_and_commute,0b58202d-fb08-4bbc-af28-8876467d3ba6
what fuel do i put in this car,auto_and_commute,a126fe63-3709-488d-b40e-0594245ee418
move forward one song,home,e6f6a453-339c-4ab4-875a-78f69f4a7114
do you know why my account appears to be blocked,banking,0e5764b7-c7ce-4a70-869e-b44aa929b3d3
what is the date of today,utility,eb1c715c-7034-40da-8972-7154c18a89e1
the male voice please,meta,5ab4fc4a-bb0a-419c-93fc-77ac40b92587
create a new text message,utility,6ef013b3-6ffa-409e-bba4-5012ee12b53e
i need to request pto for march 2 and 3,work,ffec2447-075d-4975-84ed-a0c259b95c49
add up my reward points for master card,credit_cards,9535b107-56b0-4ac9-9d8f-bef3e0c43ec2
what is saas marketing,oos,d34836eb-89b5-4fdc-9db6-fe1b6bf4ea77
affiliate's definition is what,utility,9ef09a2f-c594-4490-8545-48f901703d09
can i get a random heads or tails,utility,b7141b77-e52e-4607-b6a4-4f30ccc03687
what's going on,small_talk,a5a2826e-a980-4f4e-b886-cf11f1a91f96
can you assist me with finding my phone,utility,e2067cdc-1165-4e46-897c-8b44778c1c0b
who makes milky way bars,oos,38b8f3a3-d82c-4720-9d37-9982eeff3582
it it possible to take pto from the 8th to the 11th,work,47833072-6a6f-4693-8637-4196206922dd
is it possible to increase the credit limit on my mastercard,credit_cards,12ace532-0e46-4670-b92c-dc1a57a094cd
how long will the turkey take to cook,kitchen_and_dining,026d5995-ed3a-4a6a-a572-becbf8cc1764
what is the total amount of my paychecks over the last year,work,38940494-aef8-4e33-a8bb-bb9de82fc71f
what benefits do i get from insurance,work,b682c6f4-36d7-48f4-88ee-61a5e0621de6
my card was damaged by my cat; can i report that,credit_cards,4c66ef4e-803f-4c94-9fd9-9e756f70a99e
are my tires due to be changed soon,auto_and_commute,e7c7e4d5-7bf3-4d26-afaf-971221142344
put a device with my phone,meta,d060e200-aea1-4f78-a0a3-1307d0c36292
where do i get my w2 form from,work,0ecc4280-3c6c-4175-a3c1-c02f24b2a2b2
i want to set up direct deposit to my charles schwab account,work,70222871-8d6f-4426-96d9-038f9a9dbe9d
please begin a timer,utility,70474249-320b-41f6-9ffe-9ca8ebd88ede
are my health benefits good,work,14c24647-835d-402c-a8aa-5d9d5bf9465f
connect me to bob,utility,eff1925f-6cf1-445e-8c1d-25dab16cf8c7
what is walker bank paying me in interest on my account,banking,c366b6e7-b94b-45d0-aef1-d28cf26f2524
say it again,meta,44b6d086-3cc8-482e-ab11-33fd4becca5a
whens your birthday,small_talk,a1fe3dd2-fe0b-475b-9558-d7cc92dffee3
boost volume to 4,meta,032a9c8d-9354-4fa1-8ec1-090939e9606c
"i'm craving for italian food, where should i go",kitchen_and_dining,fcb968d4-120b-4174-8c44-95c4718ea3a0
which song is playing now,home,9a1ee0c4-0db1-4874-9ab7-27c158b5a241
show me how many community centers are located within 5 miles of my location,oos,fb163bc4-876f-4a69-861b-0b5ae185b215
i have some charges on my account from old navy that aren't mine,banking,3464eac9-952d-47a4-b60a-44f2d6950cea
tell me all about your hobbies,small_talk,e384d7a4-501a-4bf8-b762-e20f5c11d057
inform carl that he is an awful human being,utility,f661c389-c08c-4f8f-9408-6070ef801a6c
please tell my bank i'll be in anchorage this week,travel,3823083e-612e-46ed-bf49-f4cbdf8677ee
what month does my card stop working,credit_cards,044ab0ad-c87c-4aff-bc9c-c59881a9509e
where's my package right now,home,f37eb4ff-bdef-4408-af2f-64d080649406
do i need an international visa to go to brazil,travel,6f31232a-eb16-4d82-915d-a2ec869a92a0
i need you to stop talking,meta,253c21a0-3033-4ea1-a46d-124b57f31a28
"do ducks eat meat, vegetables, or both",oos,a0f9754f-34f9-4491-b681-81297585b18c
do i need a travel visa for the uk,travel,9d926141-11ab-4ff3-9a33-7a5ed482bafa
my name is steve,meta,d5b5ff00-2ad4-4a43-b411-becabd76b203
would you care to let me know where you were made,small_talk,7a6f76e2-92d9-4d67-899c-3b157422ae38
find me a book on motivational speaking from amazon,oos,874d322b-f2d5-400b-a072-1990a725218a
"hey there, how are you today",small_talk,f7d9f760-9e54-493f-8262-ea7d557c5cff
how much money have i spent recently,banking,26820beb-fc77-49fc-a7cd-2371c12eb4cd
what amount of interest does my checking account at chase earn,banking,3f8c7fca-8316-46dd-8676-395c5dcfef71
what do i have to do on january 1st,home,953d3dc7-4146-4b79-bad8-8c864c6adef4
what's the meaning of this life,small_talk,ca935fd2-8ac4-415b-8b3f-64b477ee263d
i need an uber to get to dulles airport,auto_and_commute,1a9d4fa4-ef6d-4413-aabd-6925c99754af
i have a bogus transaction from amazon on my account,banking,786b5634-8508-4f22-963c-73fca9870991
give me a recommendation to improve my credit score,credit_cards,a99bbcc3-cd44-4621-b965-9ea4dbbbfec7
how many miles before i run out of gas,auto_and_commute,2b7a8e0f-f477-4a5d-adc7-722d0022c582
please tell me your date of birth,small_talk,d4f98d3c-a950-4a8a-8676-7826a993e88c
"if i use my card in mexico, will there be added fees",credit_cards,2f1d0f05-b011-4b26-b935-7f2bf4fd8a52
speak in a woman's voice,meta,0d803aaa-a879-46a9-a39b-d7cb12ad9b88
what is the aid i get from these health benefits,work,5b7c1dcf-b4bc-41a2-aebb-e087a37358cb
what do i do to set up a vacation,work,e490fa96-5d07-46b8-8444-0e0e8e4bbec1
plug used in china,travel,da39da9a-cbd9-4ca7-a2c1-e3e65840f555
i'm out of conditioner so will you order me some more,home,12e6415e-5863-48d1-9f2e-8ebf65480c9b
i'm traveling to ca soon and want to inform my bank,travel,a8cf169e-bf71-4d86-a8cc-8d1bd94a863b
go ahead and confirm my reservation for kevin at red robin,kitchen_and_dining,9ce3e71e-8e11-43b1-8879-8dac6ecd29e1
what interest rate am i getting from nfcu,banking,291e3a8a-16fe-4019-83be-818f050da919
when's the rent due,banking,9038ab89-2533-4985-901c-6acec30ca46f
can you talk more slowly,meta,f74bfa51-c3cc-40e0-96ab-7d036d20104e
how do i change the speed of my ai's voice,meta,fb40f0bb-f299-4a45-833d-b95fabeaf037
block my chase account asap,banking,c43f95e7-38db-40af-b5e6-6b824e7da16c
the nutritional info for macaroni and cheese is what,kitchen_and_dining,c04242f8-b76c-41eb-81bc-7707429639a3
i would like information on france's timezone,travel,26add273-ec41-4f10-9963-a2cb3e9dbfa6
please check my credit limit on my visa,credit_cards,e2311972-9464-488c-ab0f-94fbfbdef3d4
what timezone is canada in,travel,9bc9b8b7-b9a7-4cab-b838-93a0dcfea3be
is the phone bill the same as last month,banking,6dbfc2f1-bc08-4aaf-83c3-d37c37fb0711
